,time,open,high,low,close,volume,market_cap
235,2020-02-25,0.0025831,0.0025831,0.0023977,0.0024734,256619300.0,256619298.00000000
236,2020-02-26,0.0024733,0.0024864,0.0021862,0.0023439,305716700.0,305716693.00000000
237,2020-02-27,0.0023406,0.0024164,0.0023,0.0023255,164177170.0,164177168.00000000
238,2020-02-28,0.0023255,0.00237,0.0022161,0.0022823,99076090.0,99076087.00000000
239,2020-02-29,0.0022823,0.0023197,0.0022112,0.0022153,84399220.0,84399218.00000000
240,2020-03-01,0.0022202,0.00231,0.0022004,0.0022794,116810340.0,116810334.00000000
241,2020-03-02,0.0022688,0.0023792,0.0022205,0.0023471,96449250.0,96449244.00000000
242,2020-03-03,0.002358,0.0025355,0.0023082,0.0024985,276081120.0,276081118.00000000
243,2020-03-04,0.0025031,0.0025033,0.00237,0.0024187,201587820.0,201587827.00000000
244,2020-03-05,0.0024251,0.00253,0.0024222,0.0024771,122219350.0,122219349.00000000
245,2020-03-06,0.0024773,0.0024999,0.0024374,0.0024862,63303104.0,63303104.00000000
246,2020-03-07,0.0024862,0.002494,0.0023922,0.0024066,112331020.0,112331024.00000000
247,2020-03-08,0.0024029,0.0024039,0.00215,0.0021671,181080660.0,181080658.00000000
248,2020-03-09,0.0021714,0.0022269,0.00208,0.0022203,229780850.0,229780847.00000000
249,2020-03-10,0.0022261,0.0022641,0.0021533,0.0022053,225779520.0,225779527.00000000
250,2020-03-11,0.0022021,0.0022181,0.0020911,0.0021716,128060180.0,128060172.00000000
251,2020-03-12,0.0021759,0.0021805,0.0014003,0.0015996,770810000.0,770809996.00000000
252,2020-03-13,0.0014971,0.0017957,0.0011345,0.001746,372647940.0,372647948.00000000
253,2020-03-14,0.0017226,0.0017771,0.001633,0.0016632,224230350.0,224230347.00000000
254,2020-03-15,0.0016603,0.0018329,0.0016295,0.0016932,183272930.0,183272920.00000000
255,2020-03-16,0.0016903,0.0017,0.0013478,0.0015817,232810540.0,232810549.00000000
256,2020-03-17,0.0015927,0.0016873,0.001546,0.0016219,120269656.0,120269653.00000000
257,2020-03-18,0.0016219,0.0016428,0.0015442,0.0016002,153194700.0,153194705.00000000
258,2020-03-19,0.0016002,0.0018395,0.001565,0.00177,315677300.0,315677300.00000000
259,2020-03-20,0.00176,0.0019361,0.0016412,0.0017802,301406600.0,301406598.00000000
260,2020-03-21,0.0017758,0.0018533,0.0016964,0.0017849,120948580.0,120948576.00000000
261,2020-03-22,0.0017897,0.0018447,0.0017155,0.0017264,156027630.0,156027627.00000000
262,2020-03-23,0.0017222,0.0018576,0.0016843,0.0018192,180308460.0,180308460.00000000
263,2020-03-24,0.001826,0.001916,0.0018047,0.0018641,283137120.0,283137113.00000000
264,2020-03-25,0.0018511,0.0018947,0.00179,0.0018296,170824530.0,170824524.00000000
265,2020-03-26,0.0018296,0.0018673,0.0018111,0.0018519,151160370.0,151160373.00000000
266,2020-03-27,0.001847,0.00187,0.0017408,0.0017766,195811260.0,195811269.00000000
267,2020-03-28,0.0017754,0.001809,0.0016981,0.001783,314932320.0,314932329.00000000
268,2020-03-29,0.001793,0.0018001,0.0017018,0.0017099,156054260.0,156054263.00000000
269,2020-03-30,0.0017202,0.0019,0.001709,0.0017957,116199880.0,116199882.00000000
270,2020-03-31,0.0017994,0.0018286,0.001792,0.0018041,67786700.0,67786701.00000000
271,2020-04-01,0.0018,0.0018743,0.0017659,0.0018631,152034480.0,152034474.00000000
272,2020-04-02,0.0018637,0.00195,0.0018405,0.0018777,146749300.0,146749302.00000000
273,2020-04-03,0.0018701,0.0019048,0.0018205,0.0018467,97617760.0,97617758.00000000
274,2020-04-04,0.0018467,0.0019085,0.001828,0.0018697,92364700.0,92364705.00000000
275,2020-04-05,0.0018745,0.0018817,0.0018381,0.00185,55344996.0,55344996.00000000
276,2020-04-06,0.0018469,0.0019901,0.0018443,0.0019896,210552140.0,210552139.00000000
277,2020-04-07,0.0019894,0.0020209,0.0019501,0.0019943,202961220.0,202961221.00000000
278,2020-04-08,0.0019966,0.0020426,0.001967,0.0020038,90384904.0,90384907.00000000
279,2020-04-09,0.0020037,0.0020454,0.0019852,0.0020151,89094020.0,89094012.00000000
280,2020-04-10,0.0020226,0.0020356,0.001873,0.001965,212989250.0,212989247.00000000
281,2020-04-11,0.0019654,0.00201,0.0019349,0.0019645,76732840.0,76732837.00000000
282,2020-04-12,0.001968,0.002012,0.0019392,0.0019673,114627900.0,114627907.00000000
283,2020-04-13,0.0019641,0.001976,0.0018598,0.0019533,185252290.0,185252284.00000000
284,2020-04-14,0.0019533,0.001977,0.0019315,0.0019656,67401910.0,67401911.00000000
